variety,location,year,trial,yield.standard
MSV358-3,NC,2015,NC_2015,30.7
MSV358-3,NC,2015,NC_2015,27.13
MSV358-3,NY,2015,NY_2015,37.77
MSV358-3,NY,2015,NY_2015,45.11
MSV358-3,OR,2015,OR_2015,126.88
MSV358-3,OR,2015,OR_2015,99.07
MSV358-3,TX,2015,TX_2015,70.84
MSV358-3,TX,2015,TX_2015,50.24
MSV358-3,WI,2015,WI_2015,81.96
MSV358-3,WI,2015,WI_2015,84.35
MSV380-1,CA,2013,CA_2013,24.81
MSV380-1,FL,2013,FL_2013,19.35
MSV380-1,MI,2013,MI_2013,42.5
MSV380-1,MO,2013,MO_2013,33.4
MSV380-1,NC,2013,NC_2013,26.99
MSV380-1,NY,2013,NY_2013,45.46
MSV380-1,OR,2013,OR_2013,57.53
MSV380-1,TX,2013,TX_2013,38.91
MSV380-1,WI,2013,WI_2013,52.57
MSV380-1,CA,2014,CA_2014,48.82
MSV380-1,FL,2014,FL_2014,41.94
MSV380-1,MI,2014,MI_2014,48.58
MSV380-1,MO,2014,MO_2014,42.5
MSV380-1,NC,2014,NC_2014,21.13
MSV380-1,NY,2014,NY_2014,34.97
MSV380-1,OR,2014,OR_2014,73.18
MSV380-1,TX,2014,TX_2014,50.6
MSV380-1,WI,2014,WI_2014,54.96
MSV380-1,CA,2015,CA_2015,57.45
MSV380-1,FL,2015,FL_2015,31.29
MSV380-1,MI,2015,MI_2015,37.95
MSV380-1,NC,2015,NC_2015,32.96
MSV380-1,NY,2015,NY_2015,34.27
MSV380-1,OR,2015,OR_2015,67.75
MSV380-1,TX,2015,TX_2015,60.36
MSV380-1,WI,2015,WI_2015,49.7
MSV394-3,CA,2013,CA_2013,45.49
MSV394-3,FL,2013,FL_2013,12.9
MSV394-3,MI,2013,MI_2013,33.4
MSV394-3,MO,2013,MO_2013,33.4
MSV394-3,NC,2013,NC_2013,30.36
MSV394-3,NY,2013,NY_2013,38.46
MSV394-3,OR,2013,OR_2013,63.92
MSV394-3,TX,2013,TX_2013,36.87
MSV394-3,WI,2013,WI_2013,57.35
MSV394-3,CA,2014,CA_2014,65.72
MSV394-3,FL,2014,FL_2014,41.94
MSV394-3,MI,2014,MI_2014,21.25
MSV394-3,MO,2014,MO_2014,42.5
MSV394-3,NC,2014,NC_2014,18.11
MSV394-3,NY,2014,NY_2014,41.96
MSV394-3,OR,2014,OR_2014,83.09
MSV394-3,TX,2014,TX_2014,28.91
MSV394-3,WI,2014,WI_2014,59.74
MSV434-04,CA,2016,CA_2016,32.26
MSV434-04,FL,2016,FL_2016,33.87
MSV434-04,MI,2016,MI_2016,38.56
MSV434-04,NC,2016,NC_2016,25.89
MSV434-04,NY,2016,NY_2016,31.12
MSV434-04,OR,2016,OR_2016,58.48
MSV434-04,TX,2016,TX_2016,62.53
MSV434-04,WI,2016,WI_2016,76.94
MSV498-1,CA,2013,CA_2013,66.17
MSV498-1,FL,2013,FL_2013,29.03
MSV498-1,MI,2013,MI_2013,54.65
MSV498-1,MO,2013,MO_2013,33.4
MSV498-1,NC,2013,NC_2013,47.23
MSV498-1,NY,2013,NY_2013,76.93
MSV498-1,OR,2013,OR_2013,95.88
MSV498-1,TX,2013,TX_2013,47.11
MSV498-1,WI,2013,WI_2013,64.52
MSV498-1,CA,2014,CA_2014,67.59
MSV498-1,CA,2014,CA_2014,43.18
MSV498-1,FL,2014,FL_2014,48.39
MSV498-1,FL,2014,FL_2014,41.94
MSV498-1,MI,2014,MI_2014,51.61
MSV498-1,MI,2014,MI_2014,51.61
MSV498-1,MO,2014,MO_2014,66.79
MSV498-1,MO,2014,MO_2014,60.72
MSV498-1,NC,2014,NC_2014,24.15
MSV498-1,NC,2014,NC_2014,36.22
MSV498-1,NY,2014,NY_2014,66.44
MSV498-1,NY,2014,NY_2014,62.94
MSV498-1,OR,2014,OR_2014,106.74
MSV498-1,OR,2014,OR_2014,135.5
MSV498-1,TX,2014,TX_2014,50.6
MSV498-1,TX,2014,TX_2014,61.44
MSV498-1,WI,2014,WI_2014,88.41
MSV498-1,WI,2014,WI_2014,71.68
MSV498-1,CA,2015,CA_2015,65.34
MSV498-1,CA,2015,CA_2015,54.64
MSV498-1,FL,2015,FL_2015,48.06
MSV498-1,FL,2015,FL_2015,57.74
MSV498-1,MI,2015,MI_2015,42.81
MSV498-1,MI,2015,MI_2015,47.06
MSV498-1,NC,2015,NC_2015,25.93
MSV498-1,NC,2015,NC_2015,41.95
MSV498-1,NY,2015,NY_2015,44.06
MSV498-1,NY,2015,NY_2015,47.56
MSV498-1,OR,2015,OR_2015,106.74
MSV498-1,OR,2015,OR_2015,81.49
MSV498-1,TX,2015,TX_2015,52.41
MSV498-1,TX,2015,TX_2015,82.41
MSV498-1,WI,2015,WI_2015,76.22
MSV498-1,WI,2015,WI_2015,100.36
MSV498-1,CA,2016,CA_2016,40.94
MSV498-1,CA,2016,CA_2016,38.46
MSV498-1,FL,2016,FL_2016,30.97
MSV498-1,FL,2016,FL_2016,26.77
MSV498-1,MI,2016,MI_2016,42.5
MSV498-1,MI,2016,MI_2016,48.58
MSV498-1,NC,2016,NC_2016,23.2
MSV498-1,NC,2016,NC_2016,27.25
MSV498-1,NY,2016,NY_2016,33.22
MSV498-1,NY,2016,NY_2016,30.42
MSV498-1,TX,2016,TX_2016,34.88
MSV498-1,TX,2016,TX_2016,19.34
MSV498-1,WI,2016,WI_2016,66.67
MSV498-1,WI,2016,WI_2016,43.97
MSV505-2,CA,2013,CA_2013,41.36
MSV505-2,FL,2013,FL_2013,16.13
MSV505-2,MI,2013,MI_2013,42.5
MSV505-2,MO,2013,MO_2013,33.4
MSV505-2,NC,2013,NC_2013,43.85
MSV505-2,NY,2013,NY_2013,41.96
MSV505-2,OR,2013,OR_2013,54.33
MSV505-2,TX,2013,TX_2013,47.11
MSV505-2,WI,2013,WI_2013,66.91
MSV505-2,CA,2014,CA_2014,50.69
MSV505-2,FL,2014,FL_2014,45.16
MSV505-2,MI,2014,MI_2014,42.5
MSV505-2,MO,2014,MO_2014,36.43
MSV505-2,NC,2014,NC_2014,24.15
MSV505-2,NY,2014,NY_2014,38.46
MSV505-2,OR,2014,OR_2014,60.08
MSV505-2,TX,2014,TX_2014,72.29
MSV505-2,WI,2014,WI_2014,54.96
MSV507-001,CA,2016,CA_2016,46.73
MSV507-001,FL,2016,FL_2016,34.19
MSV507-001,MI,2016,MI_2016,39.47
MSV507-001,NC,2016,NC_2016,29.39
MSV507-001,NY,2016,NY_2016,18.18
MSV507-001,OR,2016,OR_2016,75.74
MSV507-001,TX,2016,TX_2016,34.34
MSV507-001,WI,2016,WI_2016,67.38
MSV507-003,CA,2016,CA_2016,37.22
MSV507-003,FL,2016,FL_2016,35.81
MSV507-003,MI,2016,MI_2016,43.72
MSV507-003,NC,2016,NC_2016,16.68
MSV507-003,NY,2016,NY_2016,22.73
MSV507-003,OR,2016,OR_2016,46.34
MSV507-003,TX,2016,TX_2016,30.9
MSV507-003,WI,2016,WI_2016,54.72
MSV507-007,CA,2014,CA_2014,75.1
MSV507-007,FL,2014,FL_2014,48.39
MSV507-007,MI,2014,MI_2014,36.43
MSV507-007,MO,2014,MO_2014,51.61
MSV507-007,NC,2014,NC_2014,18.11
MSV507-007,NY,2014,NY_2014,38.46
MSV507-007,OR,2014,OR_2014,100.67
MSV507-007,TX,2014,TX_2014,65.06
MSV507-007,WI,2014,WI_2014,66.91
MSV507-007,CA,2016,CA_2016,60.38
MSV507-007,FL,2016,FL_2016,32.9
MSV507-007,MI,2016,MI_2016,48.58
MSV507-007,NC,2016,NC_2016,32.49
MSV507-007,NY,2016,NY_2016,51.4
MSV507-007,OR,2016,OR_2016,83.09
MSV507-007,TX,2016,TX_2016,30.72
MSV507-007,WI,2016,WI_2016,80.53
MSV507-073,CA,2016,CA_2016,38.88
MSV507-073,FL,2016,FL_2016,43.23
MSV507-073,MI,2016,MI_2016,47.06
MSV507-073,NC,2016,NC_2016,24.42
MSV507-073,NY,2016,NY_2016,22.73
MSV507-073,OR,2016,OR_2016,81.81
MSV507-073,TX,2016,TX_2016,30.72
MSV507-073,WI,2016,WI_2016,74.07
MSV507-094,CA,2014,CA_2014,43.18
MSV507-094,FL,2014,FL_2014,38.71
MSV507-094,MI,2014,MI_2014,48.58
MSV507-094,MO,2014,MO_2014,24.29
MSV507-094,NC,2014,NC_2014,15.09
MSV507-094,NY,2014,NY_2014,38.46
MSV507-094,OR,2014,OR_2014,70.95
MSV507-094,TX,2014,TX_2014,46.99
MSV507-094,WI,2014,WI_2014,57.35
MSV507-100,CA,2014,CA_2014,45.06
MSV507-100,FL,2014,FL_2014,48.39
MSV507-100,MI,2014,MI_2014,39.47
MSV507-100,MO,2014,MO_2014,54.65
MSV507-100,NC,2014,NC_2014,30.18
MSV507-100,NY,2014,NY_2014,55.95
MSV507-100,OR,2014,OR_2014,122.08
MSV507-100,TX,2014,TX_2014,54.22
MSV507-100,WI,2014,WI_2014,71.68
MSV507-128,CA,2014,CA_2014,69.47
MSV507-128,FL,2014,FL_2014,38.71
MSV507-128,MI,2014,MI_2014,24.29
MSV507-128,MO,2014,MO_2014,42.5
MSV507-128,NC,2014,NC_2014,18.11
MSV507-128,NY,2014,NY_2014,38.46
MSV507-128,OR,2014,OR_2014,61.68
MSV507-128,TX,2014,TX_2014,57.83
MSV507-128,WI,2014,WI_2014,71.68
MSV507-143,CA,2014,CA_2014,45.06
MSV507-143,FL,2014,FL_2014,54.84
MSV507-143,MI,2014,MI_2014,42.5
MSV507-143,MO,2014,MO_2014,36.43
MSV507-143,NC,2014,NC_2014,24.15
MSV507-143,NY,2014,NY_2014,45.46
MSV507-143,OR,2014,OR_2014,99.39
MSV507-143,TX,2014,TX_2014,43.37
MSV507-143,WI,2014,WI_2014,71.68
MSV507-146,CA,2014,CA_2014,31.92
MSV507-146,FL,2014,FL_2014,48.39
MSV507-146,MI,2014,MI_2014,24.29
MSV507-146,MO,2014,MO_2014,51.61
MSV507-146,NC,2014,NC_2014,12.07
MSV507-146,NY,2014,NY_2014,52.45
MSV507-146,OR,2014,OR_2014,95.24
MSV507-146,TX,2014,TX_2014,39.76
MSV507-146,WI,2014,WI_2014,59.74
MSV507-198,CA,2014,CA_2014,65.72
MSV507-198,FL,2014,FL_2014,41.94
MSV507-198,MI,2014,MI_2014,45.54
MSV507-198,MO,2014,MO_2014,60.72
MSV507-198,NC,2014,NC_2014,27.16
MSV507-198,NY,2014,NY_2014,45.46
MSV507-198,OR,2014,OR_2014,92.36
MSV507-198,TX,2014,TX_2014,54.22
MSV507-198,WI,2014,WI_2014,76.46
MSV507-198,CA,2016,CA_2016,19.44
MSV507-198,FL,2016,FL_2016,37.74
MSV507-198,MI,2016,MI_2016,44.93
MSV507-198,NC,2016,NC_2016,32.35
MSV507-198,NY,2016,NY_2016,29.72
MSV507-198,OR,2016,OR_2016,85.97
MSV507-198,TX,2016,TX_2016,41.02
MSV507-198,WI,2016,WI_2016,82.2
MSW068-4,CA,2013,CA_2013,49.63
MSW068-4,FL,2013,FL_2013,22.58
MSW068-4,MI,2013,MI_2013,33.4
MSW068-4,MO,2013,MO_2013,39.47
MSW068-4,NC,2013,NC_2013,40.48
MSW068-4,NY,2013,NY_2013,48.96
MSW068-4,OR,2013,OR_2013,76.7
MSW068-4,TX,2013,TX_2013,45.06
MSW068-4,WI,2013,WI_2013,59.74
MSW075-1,CA,2013,CA_2013,53.76
MSW075-1,FL,2013,FL_2013,16.13
MSW075-1,MI,2013,MI_2013,51.61
MSW075-1,MO,2013,MO_2013,42.5
MSW075-1,NC,2013,NC_2013,37.11
MSW075-1,NY,2013,NY_2013,52.45
MSW075-1,OR,2013,OR_2013,86.29
MSW075-1,TX,2013,TX_2013,38.91
MSW075-1,WI,2013,WI_2013,57.35
MSW075-1,CA,2014,CA_2014,52.57
MSW075-1,FL,2014,FL_2014,41.94
MSW075-1,MI,2014,MI_2014,51.61
MSW075-1,MO,2014,MO_2014,42.5
MSW075-1,NC,2014,NC_2014,24.15
MSW075-1,NY,2014,NY_2014,52.45
MSW075-1,OR,2014,OR_2014,85.65
MSW075-1,TX,2014,TX_2014,36.14
MSW075-1,WI,2014,WI_2014,64.52
MSW075-1,CA,2015,CA_2015,73.23
MSW075-1,FL,2015,FL_2015,39.68
MSW075-1,MI,2015,MI_2015,50.7
MSW075-1,NC,2015,NC_2015,31.63
MSW075-1,NY,2015,NY_2015,42.66
MSW075-1,OR,2015,OR_2015,144.45
MSW075-1,TX,2015,TX_2015,57.47
MSW075-1,WI,2015,WI_2015,84.11
MSW123-3,CA,2013,CA_2013,70.31
MSW123-3,FL,2013,FL_2013,22.58
MSW123-3,MI,2013,MI_2013,57.69
MSW123-3,MO,2013,MO_2013,39.47
MSW123-3,NC,2013,NC_2013,50.6
MSW123-3,NY,2013,NY_2013,59.45
MSW123-3,OR,2013,OR_2013,73.5
MSW123-3,TX,2013,TX_2013,49.16
MSW123-3,WI,2013,WI_2013,76.46
MSW138-2,CA,2014,CA_2014,60.08
MSW138-2,FL,2014,FL_2014,48.39
MSW138-2,MI,2014,MI_2014,21.25
MSW138-2,MO,2014,MO_2014,36.43
MSW138-2,NC,2014,NC_2014,18.11
MSW138-2,NY,2014,NY_2014,38.46
MSW138-2,OR,2014,OR_2014,107.7
MSW138-2,TX,2014,TX_2014,50.6
MSW138-2,WI,2014,WI_2014,50.18
MSW163-3,MI,2012,MI_2012,21.25
MSW163-3,ND,2012,ND_2012,NA
MSW163-3,NY,2012,NY_2012,10.49
MSW163-3,OR,2012,OR_2012,47.94
MSW163-3,WI,2012,WI_2012,40.62
MSW168-2,CA,2014,CA_2014,56.33
MSW168-2,FL,2014,FL_2014,54.84
MSW168-2,MI,2014,MI_2014,54.65
MSW168-2,MO,2014,MO_2014,45.54
MSW168-2,NC,2014,NC_2014,30.18
MSW168-2,NY,2014,NY_2014,66.44
MSW168-2,OR,2014,OR_2014,104.18
MSW168-2,TX,2014,TX_2014,46.99
MSW168-2,WI,2014,WI_2014,66.91
MSW168-2,CA,2015,CA_2015,77.17
MSW168-2,FL,2015,FL_2015,45.81
MSW168-2,MI,2015,MI_2015,37.34
MSW168-2,NC,2015,NC_2015,28.37
MSW168-2,NY,2015,NY_2015,36.37
MSW168-2,OR,2015,OR_2015,116.01
MSW168-2,TX,2015,TX_2015,44.1
MSW168-2,WI,2015,WI_2015,54
MSW252-2,CA,2013,CA_2013,37.22
MSW252-2,FL,2013,FL_2013,19.35
MSW252-2,MI,2013,MI_2013,36.43
MSW252-2,MO,2013,MO_2013,36.43
MSW252-2,NC,2013,NC_2013,30.36
MSW252-2,NY,2013,NY_2013,34.97
MSW252-2,OR,2013,OR_2013,60.72
MSW252-2,TX,2013,TX_2013,34.82
MSW252-2,WI,2013,WI_2013,50.18
MSW259-6,CA,2013,CA_2013,24.81
MSW259-6,FL,2013,FL_2013,25.81
MSW259-6,MI,2013,MI_2013,60.72
MSW259-6,MO,2013,MO_2013,42.5
MSW259-6,NC,2013,NC_2013,23.61
MSW259-6,NY,2013,NY_2013,69.94
MSW259-6,OR,2013,OR_2013,111.85
MSW259-6,TX,2013,TX_2013,38.91
MSW259-6,WI,2013,WI_2013,93.19
MSW259-6,CA,2014,CA_2014,45.06
MSW259-6,CA,2014,CA_2014,39.43
MSW259-6,FL,2014,FL_2014,58.06
MSW259-6,FL,2014,FL_2014,58.06
MSW259-6,MI,2014,MI_2014,66.79
MSW259-6,MI,2014,MI_2014,57.69
MSW259-6,MO,2014,MO_2014,60.72
MSW259-6,MO,2014,MO_2014,48.58
MSW259-6,NC,2014,NC_2014,24.15
MSW259-6,NC,2014,NC_2014,27.16
MSW259-6,NY,2014,NY_2014,52.45
MSW259-6,NY,2014,NY_2014,55.95
MSW259-6,OR,2014,OR_2014,103.23
MSW259-6,OR,2014,OR_2014,99.07
MSW259-6,TX,2014,TX_2014,50.6
MSW259-6,TX,2014,TX_2014,43.37
MSW259-6,WI,2014,WI_2014,86.02
MSW259-6,WI,2014,WI_2014,66.91
MSW293-1,CA,2012,CA_2012,33.09
MSW293-1,FL,2012,FL_2012,12.9
MSW293-1,MI,2012,MI_2012,27.32
MSW293-1,MO,2012,MO_2012,51.61
MSW293-1,NC,2012,NC_2012,33.73
MSW293-1,ND,2012,ND_2012,NA
MSW293-1,NY,2012,NY_2012,41.96
MSW293-1,OR,2012,OR_2012,73.5
MSW293-1,TX,2012,TX_2012,30.72
MSW293-1,WI,2012,WI_2012,50.18
MSW293-1,CA,2013,CA_2013,28.95
MSW293-1,FL,2013,FL_2013,19.35
MSW293-1,MI,2013,MI_2013,54.65
MSW293-1,MO,2013,MO_2013,36.43
MSW293-1,NC,2013,NC_2013,33.73
MSW293-1,NY,2013,NY_2013,52.45
MSW293-1,OR,2013,OR_2013,57.53
MSW293-1,TX,2013,TX_2013,40.96
MSW293-1,WI,2013,WI_2013,52.57
MSW293-1,CA,2014,CA_2014,52.57
MSW293-1,FL,2014,FL_2014,48.39
MSW293-1,MI,2014,MI_2014,51.61
MSW293-1,MO,2014,MO_2014,60.72
MSW293-1,NC,2014,NC_2014,27.16
MSW293-1,NY,2014,NY_2014,48.96
MSW293-1,OR,2014,OR_2014,110.26
MSW293-1,TX,2014,TX_2014,68.67
MSW293-1,WI,2014,WI_2014,71.68
MSW299-2,CA,2013,CA_2013,41.36
MSW299-2,FL,2013,FL_2013,12.9
MSW299-2,MI,2013,MI_2013,54.65
MSW299-2,MO,2013,MO_2013,30.36
MSW299-2,NC,2013,NC_2013,43.85
MSW299-2,NY,2013,NY_2013,48.96
MSW299-2,OR,2013,OR_2013,70.31
MSW299-2,TX,2013,TX_2013,40.96
MSW299-2,WI,2013,WI_2013,69.3
MSW299-2,CA,2015,CA_2015,98.76
MSW299-2,FL,2015,FL_2015,38.71
MSW299-2,MI,2015,MI_2015,29.15
MSW299-2,NC,2015,NC_2015,31.69
MSW299-2,NY,2015,NY_2015,41.96
MSW299-2,OR,2015,OR_2015,92.04
MSW299-2,TX,2015,TX_2015,34.7
MSW299-2,WI,2015,WI_2015,66.43
MSW324-1,CA,2016,CA_2016,53.35
MSW324-1,FL,2016,FL_2016,37.1
MSW324-1,MI,2016,MI_2016,46.76
MSW324-1,NC,2016,NC_2016,24.31
MSW324-1,NY,2016,NY_2016,34.27
MSW324-1,OR,2016,OR_2016,94.28
MSW324-1,TX,2016,TX_2016,12.83
MSW324-1,WI,2016,WI_2016,81.96
MSW326-6,CA,2013,CA_2013,28.95
MSW326-6,FL,2013,FL_2013,12.9
MSW326-6,MI,2013,MI_2013,36.43
MSW326-6,MO,2013,MO_2013,42.5
MSW326-6,NC,2013,NC_2013,23.61
MSW326-6,NY,2013,NY_2013,31.47
MSW326-6,OR,2013,OR_2013,63.92
MSW326-6,TX,2013,TX_2013,32.77
MSW326-6,WI,2013,WI_2013,47.79
MSW394-1,CA,2016,CA_2016,55.83
MSW394-1,FL,2016,FL_2016,40
MSW394-1,MI,2016,MI_2016,25.2
MSW394-1,NC,2016,NC_2016,35.59
MSW394-1,NY,2016,NY_2016,38.12
MSW394-1,OR,2016,OR_2016,68.71
MSW394-1,TX,2016,TX_2016,24.76
MSW394-1,WI,2016,WI_2016,77.66
MSW450-1,MI,2012,MI_2012,42.5
MSW450-1,ND,2012,ND_2012,NA
MSW450-1,NY,2012,NY_2012,27.97
MSW450-1,OR,2012,OR_2012,67.11
MSW450-1,WI,2012,WI_2012,38.23
MSW450-1,CA,2013,CA_2013,24.81
MSW450-1,FL,2013,FL_2013,12.9
MSW450-1,MI,2013,MI_2013,33.4
MSW450-1,MO,2013,MO_2013,24.29
MSW450-1,NC,2013,NC_2013,23.61
MSW450-1,NY,2013,NY_2013,31.47
MSW450-1,OR,2013,OR_2013,44.74
MSW450-1,TX,2013,TX_2013,51.2
MSW450-1,WI,2013,WI_2013,54.96
MSW474-1,CA,2013,CA_2013,28.95
MSW474-1,FL,2013,FL_2013,16.13
MSW474-1,MI,2013,MI_2013,54.65
MSW474-1,MO,2013,MO_2013,30.36
MSW474-1,NC,2013,NC_2013,40.48
MSW474-1,NY,2013,NY_2013,48.96
MSW474-1,OR,2013,OR_2013,95.88
MSW474-1,TX,2013,TX_2013,32.77
MSW474-1,WI,2013,WI_2013,57.35
MSW474-1,CA,2014,CA_2014,48.82
MSW474-1,FL,2014,FL_2014,41.94
MSW474-1,MI,2014,MI_2014,63.76
MSW474-1,MO,2014,MO_2014,54.65
MSW474-1,NC,2014,NC_2014,30.18
MSW474-1,NY,2014,NY_2014,55.95
MSW474-1,OR,2014,OR_2014,142.85
MSW474-1,TX,2014,TX_2014,61.44
MSW474-1,WI,2014,WI_2014,74.07
MSW485-2,CA,2013,CA_2013,33.09
MSW485-2,FL,2013,FL_2013,25.81
MSW485-2,MI,2013,MI_2013,81.97
MSW485-2,MO,2013,MO_2013,54.65
MSW485-2,NC,2013,NC_2013,37.11
MSW485-2,NY,2013,NY_2013,73.43
MSW485-2,OR,2013,OR_2013,99.07
MSW485-2,TX,2013,TX_2013,16.39
MSW485-2,WI,2013,WI_2013,83.63
MSW485-2,CA,2014,CA_2014,63.84
MSW485-2,CA,2014,CA_2014,50.69
MSW485-2,FL,2014,FL_2014,51.61
MSW485-2,FL,2014,FL_2014,48.39
MSW485-2,MI,2014,MI_2014,54.65
MSW485-2,MI,2014,MI_2014,69.83
MSW485-2,MO,2014,MO_2014,51.61
MSW485-2,MO,2014,MO_2014,60.72
MSW485-2,NC,2014,NC_2014,27.16
MSW485-2,NC,2014,NC_2014,39.24
MSW485-2,NY,2014,NY_2014,45.46
MSW485-2,NY,2014,NY_2014,69.94
MSW485-2,OR,2014,OR_2014,120.8
MSW485-2,OR,2014,OR_2014,115.69
MSW485-2,TX,2014,TX_2014,39.76
MSW485-2,TX,2014,TX_2014,32.53
MSW485-2,WI,2014,WI_2014,78.85
MSW485-2,WI,2014,WI_2014,43.01
MSW485-2,CA,2015,CA_2015,77.17
MSW485-2,FL,2015,FL_2015,43.23
MSW485-2,MI,2015,MI_2015,38.86
MSW485-2,NC,2015,NC_2015,40.96
MSW485-2,NY,2015,NY_2015,45.46
MSW485-2,OR,2015,OR_2015,129.75
MSW485-2,TX,2015,TX_2015,43.73
MSW485-2,WI,2015,WI_2015,66.91
MSW500-4,CA,2013,CA_2013,24.81
MSW500-4,FL,2013,FL_2013,9.68
MSW500-4,MI,2013,MI_2013,33.4
MSW500-4,MO,2013,MO_2013,30.36
MSW500-4,NC,2013,NC_2013,26.99
MSW500-4,NY,2013,NY_2013,41.96
MSW500-4,OR,2013,OR_2013,54.33
MSW500-4,TX,2013,TX_2013,36.87
MSW500-4,WI,2013,WI_2013,45.4
MSW501-5,CA,2013,CA_2013,NA
MSW501-5,FL,2013,FL_2013,25.81
MSW501-5,MI,2013,MI_2013,39.47
MSW501-5,MO,2013,MO_2013,33.4
MSW501-5,NC,2013,NC_2013,33.73
MSW501-5,NY,2013,NY_2013,59.45
MSW501-5,OR,2013,OR_2013,73.5
MSW501-5,TX,2013,TX_2013,55.3
MSW501-5,WI,2013,WI_2013,69.3
MSW509-5,CA,2013,CA_2013,28.95
MSW509-5,FL,2013,FL_2013,22.58
MSW509-5,MI,2013,MI_2013,69.83
MSW509-5,MO,2013,MO_2013,48.58
MSW509-5,NC,2013,NC_2013,43.85
MSW509-5,NY,2013,NY_2013,59.45
MSW509-5,OR,2013,OR_2013,89.48
MSW509-5,TX,2013,TX_2013,49.16
MSW509-5,WI,2013,WI_2013,86.02
MSW509-5,CA,2015,CA_2015,60.27
MSW509-5,CA,2015,CA_2015,67.59
MSW509-5,FL,2015,FL_2015,41.61
MSW509-5,FL,2015,FL_2015,46.77
MSW509-5,MI,2015,MI_2015,44.63
MSW509-5,MI,2015,MI_2015,51.31
MSW509-5,NC,2015,NC_2015,43.46
MSW509-5,NC,2015,NC_2015,39.36
MSW509-5,NY,2015,NY_2015,58.05
MSW509-5,NY,2015,NY_2015,45.46
MSW509-5,OR,2015,OR_2015,58.8
MSW509-5,OR,2015,OR_2015,79.9
MSW509-5,TX,2015,TX_2015,63.97
MSW509-5,TX,2015,TX_2015,46.63
MSW509-5,WI,2015,WI_2015,74.31
MSW509-5,WI,2015,WI_2015,80.29
MSX150-1,CA,2014,CA_2014,65.72
MSX150-1,FL,2014,FL_2014,64.52
MSX150-1,MI,2014,MI_2014,45.54
MSX150-1,MO,2014,MO_2014,63.76
MSX150-1,NC,2014,NC_2014,30.18
MSX150-1,NY,2014,NY_2014,69.94
MSX150-1,OR,2014,OR_2014,163.31
MSX150-1,TX,2014,TX_2014,65.06
MSX150-1,WI,2014,WI_2014,81.24
MSX240-3,CA,2014,CA_2014,69.47
MSX240-3,FL,2014,FL_2014,45.16
MSX240-3,MI,2014,MI_2014,57.69
MSX240-3,MO,2014,MO_2014,51.61
MSX240-3,NC,2014,NC_2014,24.15
MSX240-3,NY,2014,NY_2014,52.45
MSX240-3,OR,2014,OR_2014,93.96
MSX240-3,TX,2014,TX_2014,72.29
MSX240-3,WI,2014,WI_2014,74.07
MSX240-3,CA,2015,CA_2015,73.41
MSX240-3,FL,2015,FL_2015,36.77
MSX240-3,MI,2015,MI_2015,47.36
MSX240-3,NC,2015,NC_2015,46.24
MSX240-3,NY,2015,NY_2015,32.87
MSX240-3,OR,2015,OR_2015,73.5
MSX240-3,TX,2015,TX_2015,70.12
MSX240-3,WI,2015,WI_2015,82.92
MSX245-2Y,CA,2014,CA_2014,61.96
MSX245-2Y,FL,2014,FL_2014,58.06
MSX245-2Y,MI,2014,MI_2014,63.76
MSX245-2Y,MO,2014,MO_2014,63.76
MSX245-2Y,NC,2014,NC_2014,24.15
MSX245-2Y,NY,2014,NY_2014,62.94
MSX245-2Y,OR,2014,OR_2014,150.84
MSX245-2Y,TX,2014,TX_2014,54.22
MSX245-2Y,WI,2014,WI_2014,62.13
MSX540-4,CA,2014,CA_2014,46.94
MSX540-4,FL,2014,FL_2014,51.61
MSX540-4,MI,2014,MI_2014,54.65
MSX540-4,MO,2014,MO_2014,48.58
MSX540-4,NC,2014,NC_2014,18.11
MSX540-4,NY,2014,NY_2014,55.95
MSX540-4,OR,2014,OR_2014,89.48
MSX540-4,TX,2014,TX_2014,65.06
MSX540-4,WI,2014,WI_2014,74.07
MSX540-4,CA,2015,CA_2015,70.97
MSX540-4,CA,2015,CA_2015,63.46
MSX540-4,FL,2015,FL_2015,38.39
MSX540-4,FL,2015,FL_2015,46.45
MSX540-4,MI,2015,MI_2015,35.52
MSX540-4,MI,2015,MI_2015,50.4
MSX540-4,NC,2015,NC_2015,41.92
MSX540-4,NC,2015,NC_2015,26.59
MSX540-4,NY,2015,NY_2015,36.72
MSX540-4,NY,2015,NY_2015,40.56
MSX540-4,OR,2015,OR_2015,121.76
MSX540-4,OR,2015,OR_2015,114.41
MSX540-4,TX,2015,TX_2015,63.97
MSX540-4,TX,2015,TX_2015,48.79
MSX540-4,WI,2015,WI_2015,66.67
MSX540-4,WI,2015,WI_2015,76.94
MSX542-2,CA,2014,CA_2014,78.86
MSX542-2,FL,2014,FL_2014,54.84
MSX542-2,MI,2014,MI_2014,42.5
MSX542-2,MO,2014,MO_2014,36.43
MSX542-2,NC,2014,NC_2014,15.09
MSX542-2,NY,2014,NY_2014,45.46
MSX542-2,OR,2014,OR_2014,128.15
MSX542-2,TX,2014,TX_2014,65.06
MSX542-2,WI,2014,WI_2014,76.46
MSZ020-08,CA,2016,CA_2016,42.6
MSZ020-08,FL,2016,FL_2016,43.55
MSZ020-08,MI,2016,MI_2016,33.7
MSZ020-08,NC,2016,NC_2016,17.71
MSZ020-08,NY,2016,NY_2016,39.86
MSZ020-08,OR,2016,OR_2016,69.35
MSZ020-08,TX,2016,TX_2016,11.39
